profile_pic,username_digit_ratio,description_length,private,posts_count,followers_count,follows_count,fake,source_dataset,log_followers,log_follows,log_posts,followers_per_post,follows_to_followers,engagement_ratio,social_reach,has_no_posts,has_many_follows,has_many_followers,follow_activity_score
1,0.0,126,0,230,2284,130,0,ifsg,7.734121303328305,4.875197323201151,5.442417710521793,9.887445887445887,0.05689277899343545,0.09523809523809523,0.9457556935817806,0,0,1,0
1,0.27,53,0,32,1000,955,0,ifsg,6.90875477931522,6.862757913051401,3.4965075614664802,30.303030303030305,0.954045954045954,0.016359918200409,0.5112474437627812,0,0,1,0
1,0.0,0,0,8,156,165,0,instafake,5.056245805348308,5.111987788356544,2.1972245773362196,17.333333333333332,1.0509554140127388,0.024844720496894408,0.484472049689441,0,0,0,1
1,0.0,22,0,5,154,147,0,instafake,5.043425116919247,4.997212273764115,1.791759469228055,25.666666666666668,0.9483870967741935,0.016556291390728478,0.5099337748344371,0,0,0,0
0,0.44,0,0,0,13,7,1,ifsg,2.6390573296152584,2.0794415416798357,0.0,13.0,0.5,0.0,0.6190476190476191,1,0,0,1
1,0.0,0,1,26,468,504,0,instafake,6.150602768446279,6.22455842927536,3.295836866004329,17.333333333333332,1.0746268656716418,0.02672147995889003,0.48098663926002055,0,0,0,1
1,0.0,14,1,38,352,333,0,instafake,5.8664680569332965,5.811140992976701,3.6635616461296463,9.025641025641026,0.943342776203966,0.05539358600583091,0.5131195335276968,0,0,0,0
1,0.0,28,0,1,78,783,0,instafake,4.3694478524670215,6.664409020350408,0.6931471805599453,39.0,9.91139240506329,0.001160092807424594,0.09048723897911833,0,0,0,1
1,0.0,18,0,59,855,151,0,ifsg,6.752270376141742,5.0238805208462765,4.0943445622221,14.25,0.1764018691588785,0.05858987090367428,0.8490566037735849,0,0,0,0
1,0.1818181818181818,1,1,414,894,874,0,instafake,6.796823718274855,6.774223886357614,6.028278520230698,2.1542168674698794,0.976536312849162,0.23403052572074617,0.5053702656868287,0,0,0,0
1,0.0,148,1,146,269,127,0,instafake,5.598421958998375,4.852030263919617,4.990432586778736,1.8299319727891157,0.4703703703703704,0.3677581863979849,0.6775818639798489,0,0,0,0
1,0.0,51,1,136,651,722,0,instafake,6.480044561926653,6.583409222158765,4.919980925828125,4.751824817518248,1.107361963190184,0.09898107714701601,0.4737991266375546,0,0,0,1
1,0.0,0,0,0,209,240,0,instafake,5.3471075307174685,5.484796933490655,0.0,209.0,1.1428571428571428,0.0,0.46444444444444444,1,0,0,2
1,0.0,0,0,1,14,3086,1,instafake,2.70805020110221,8.034955024502159,0.6931471805599453,7.0,205.73333333333332,0.0003224766204450177,0.004514672686230248,0,1,0,2
1,0.0,58,0,4,1742,6172,1,ifsg,7.463363045520021,8.727940222393896,1.6094379124341003,348.4,3.5410212277682156,0.0005053695514845231,0.2200884396715098,0,1,1,2
1,0.0,0,0,396,442,6662,1,instafake,6.093569770045136,8.804325112562537,5.983936280687191,1.1133501259445844,15.038374717832957,0.05573539760731879,0.062209711470795216,0,1,0,2
1,0.0,0,0,108,494,545,0,ifsg,6.20455776256869,6.302618975744905,4.6913478822291435,4.532110091743119,1.101010101010101,0.10384615384615385,0.475,0,0,0,1
1,0.0,0,1,137,916,1142,0,ifsg,6.821107472256465,7.04141166379481,4.927253685157205,6.63768115942029,1.2453653217011995,0.06653715395823215,0.4448761534725595,0,0,0,1
1,0.0,0,1,1,174,172,0,instafake,5.1647859739235145,5.153291594497779,0.6931471805599453,87.0,0.9828571428571429,0.002881844380403458,0.5014409221902018,0,0,0,0
1,0.0,0,1,12,199,228,0,instafake,5.298317366548036,5.43372200355424,2.5649493574615367,15.307692307692308,1.14,0.028037383177570093,0.4649532710280374,0,0,0,1
1,0.0,6,1,25,417,375,0,instafake,6.035481432524756,5.929589143389895,3.258096538021482,16.03846153846154,0.8971291866028708,0.031525851197982346,0.5258511979823455,0,0,0,0
1,0.5,33,0,12,77,108,1,ifsg,4.356708826689592,4.6913478822291435,2.5649493574615367,5.923076923076923,1.3846153846153846,0.06451612903225806,0.41397849462365593,0,0,0,1
0,0.0,0,1,0,51,126,1,ifsg,3.9512437185814275,4.844187086458591,0.0,51.0,2.423076923076923,0.0,0.28651685393258425,1,0,0,2
1,0.38,0,1,3,184,170,1,ifsg,5.220355825078324,5.14166355650266,1.3862943611198906,46.0,0.918918918918919,0.008450704225352112,0.5183098591549296,0,0,0,0
1,0.1,0,1,13,159,98,0,ifsg,5.075173815233827,4.59511985013459,2.6390573296152584,11.357142857142858,0.6125,0.050387596899224806,0.6162790697674418,0,0,0,0
1,0.1111111111111111,0,0,6,70,808,0,instafake,4.2626798770413155,6.695798917058491,1.9459101490553132,10.0,11.380281690140846,0.006825938566552901,0.07963594994311718,0,0,0,1
1,0.0,0,1,36,237,249,0,instafake,5.472270673671475,5.521460917862246,3.6109179126442243,6.405405405405405,1.046218487394958,0.07392197125256673,0.486652977412731,0,0,0,1
1,0.14,0,1,7,99,132,0,ifsg,4.605170185988092,4.890349128221754,2.0794415416798357,12.375,1.32,0.03017241379310345,0.4267241379310345,0,0,0,1
1,0.0,20,1,3,200,257,0,instafake,5.303304908059076,5.552959584921617,1.3862943611198906,50.0,1.2786069651741294,0.006550218340611353,0.4366812227074236,0,0,0,1
1,0.3,26,1,241,1456,1200,0,ifsg,7.284134806195205,7.0909098220799835,5.488937726156687,6.016528925619835,0.8236101578586136,0.09070380127963869,0.5479864508844562,0,0,1,0
1,0.15,73,0,330,1572,3504,0,ifsg,7.360739903058278,8.16194579946869,5.802118375377063,4.7492447129909365,2.2275905912269547,0.06499901516643687,0.3096316722473902,0,1,1,2
0,0.0,0,1,0,94,123,0,instafake,4.553876891600541,4.820281565605037,0.0,94.0,1.2947368421052632,0.0,0.43119266055045874,1,0,0,2
1,0.0,0,1,16,540,604,0,instafake,6.293419278846481,6.405228458030842,2.833213344056216,31.764705882352942,1.1164510166358594,0.013973799126637555,0.47161572052401746,0,0,0,1
0,0.57,0,0,2,34,112,1,ifsg,3.5553480614894135,4.727387818712341,1.0986122886681098,11.333333333333334,3.2,0.013605442176870748,0.23129251700680273,0,0,0,1
1,0.0,134,0,84,541,516,0,instafake,6.295266001439646,6.248042874508429,4.442651256490317,6.364705882352941,0.9520295202952029,0.07939508506616257,0.5113421550094518,0,0,0,0
1,0.0,0,1,99,842,797,0,instafake,6.736966958001855,6.682108597449809,4.605170185988092,8.42,0.9454329774614472,0.060365853658536583,0.5134146341463415,0,0,0,0
1,0.0,148,0,63,272,295,1,ifsg,5.60947179518496,5.69035945432406,4.1588830833596715,4.25,1.0805860805860805,0.11091549295774648,0.4788732394366197,0,0,0,1
1,0.0,27,1,44,575,537,0,instafake,6.3561076606958915,6.2878585601617845,3.8066624897703196,12.777777777777779,0.9322916666666666,0.039532794249775384,0.5166217430368374,0,0,0,0
1,0.3076923076923077,0,1,2,33,1470,1,instafake,3.5263605246161616,7.293697720601438,1.0986122886681098,11.0,43.23529411764706,0.0013297872340425532,0.021941489361702128,0,1,0,2
1,0.0,71,1,27,248,197,0,instafake,5.517452896464707,5.288267030694535,3.332204510175204,8.857142857142858,0.7911646586345381,0.06053811659192825,0.5560538116591929,0,0,0,0
1,0.0,4,1,0,173,195,0,instafake,5.159055299214529,5.278114659230517,0.0,173.0,1.1206896551724137,0.0,0.46883468834688347,1,0,0,2
1,0.0,1,1,149,467,681,0,instafake,6.148468295917647,6.525029657843462,5.0106352940962555,3.1133333333333333,1.455128205128205,0.12967798085291557,0.40644038294168844,0,0,0,1
1,0.0,54,0,77,565,469,0,ifsg,6.338594078203183,6.152732694704104,4.356708826689592,7.243589743589744,0.8286219081272085,0.07439613526570048,0.5458937198067633,0,0,0,0
1,0.1666666666666666,131,1,75,207,201,0,instafake,5.337538079701318,5.308267697401205,4.330733340286331,2.723684210526316,0.9663461538461539,0.18337408312958436,0.5061124694376528,0,0,0,0
1,0.2857142857142857,0,0,1,21,63,0,instafake,3.091042453358316,4.1588830833596715,0.6931471805599453,10.5,2.8636363636363638,0.011764705882352941,0.24705882352941178,0,0,0,1
1,0.0,6,1,88,352,575,0,instafake,5.8664680569332965,6.3561076606958915,4.48863636973214,3.955056179775281,1.6288951841359773,0.09482758620689655,0.3793103448275862,0,0,0,1
1,0.0,0,1,1020,464,1039,0,ifsg,6.142037405587356,6.946975992135418,6.928537818164665,0.4544564152791381,2.2344086021505376,0.6781914893617021,0.30851063829787234,0,0,0,1
1,0.0,61,1,217,1152,292,0,ifsg,7.050122520269059,5.680172609017068,5.384495062789089,5.284403669724771,0.2532523850823938,0.15017301038062283,0.7972318339100346,0,0,1,0
1,0.0,0,1,23,269,268,0,instafake,5.598421958998375,5.594711379601839,3.1780538303479458,11.208333333333334,0.9925925925925926,0.04275092936802974,0.5,0,0,0,0
1,0.29,15,0,43,505,503,0,ifsg,6.226536669287466,6.222576268071369,3.784189633918261,11.477272727272727,0.9940711462450593,0.04261645193260654,0.5004955401387512,0,0,0,0
1,0.0,13,1,7,224,234,0,instafake,5.41610040220442,5.459585514144159,2.0794415416798357,28.0,1.04,0.015250544662309368,0.4880174291938998,0,0,0,1
1,0.0,25,1,30,441,368,0,instafake,6.091309882077698,5.910796644040527,3.4339872044851463,14.225806451612904,0.832579185520362,0.037037037037037035,0.5444444444444444,0,0,0,0
1,0.0,0,1,0,16,486,1,instafake,2.833213344056216,6.18826412308259,0.0,16.0,28.58823529411765,0.0,0.03180914512922465,1,0,0,2
1,0.0526315789473684,90,0,9,1,0,1,instafake,0.6931471805599453,0.0,2.302585092994046,0.1,0.0,4.5,0.5,0,0,0,0
1,0.0,18,0,78,687,539,0,instafake,6.5337888379333435,6.29156913955832,4.3694478524670215,8.69620253164557,0.7834302325581395,0.06356968215158924,0.5599022004889975,0,0,0,0
1,0.0,17,1,125,639,677,0,instafake,6.461468176353717,6.519147287940395,4.836281906951478,5.071428571428571,1.0578125,0.09491268033409264,0.48519362186788156,0,0,0,1
1,0.0,6,1,36,283,442,0,instafake,5.648974238161206,6.093569770045136,3.6109179126442243,7.648648648648648,1.556338028169014,0.049586776859504134,0.38980716253443526,0,0,0,1
1,0.12,12,0,26,64,261,0,ifsg,4.174387269895637,5.568344503761097,3.295836866004329,2.3703703703703702,4.015384615384615,0.07975460122699386,0.19631901840490798,0,0,0,1
1,0.0,40,0,21,334,411,0,instafake,5.814130531825066,6.021023349349527,3.091042453358316,15.181818181818182,1.226865671641791,0.028150134048257374,0.4477211796246649,0,0,0,1
1,0.0,32,1,23,304,321,0,instafake,5.720311776607412,5.7745515455444085,3.1780538303479458,12.666666666666666,1.0524590163934426,0.036741214057507986,0.48562300319488816,0,0,0,1
1,0.0,0,1,33,377,387,0,instafake,5.934894195619588,5.961005339623274,3.5263605246161616,11.088235294117647,1.0238095238095237,0.043137254901960784,0.4928104575163399,0,0,0,1
1,0.0,24,1,38,619,750,0,instafake,6.429719478039138,6.621405651764134,3.6635616461296463,15.871794871794872,1.2096774193548387,0.027737226277372264,0.45182481751824816,0,0,0,1
0,0.4,0,0,0,25,28,1,ifsg,3.258096538021482,3.367295829986474,0.0,25.0,1.0769230769230769,0.0,0.46296296296296297,1,0,0,2
0,0.0,0,0,0,21,31,1,ifsg,3.091042453358316,3.4657359027997265,0.0,21.0,1.4090909090909092,0.0,0.39622641509433965,1,0,0,2
1,0.0,0,0,15,772,3239,1,ifsg,6.650279048587422,8.083328608786376,2.772588722239781,48.25,4.190168175937904,0.0037387836490528413,0.19242273180458624,0,1,0,2
1,0.0,21,0,127,420,457,0,instafake,6.042632833682381,6.126869184114185,4.852030263919617,3.28125,1.0855106888361046,0.14464692482915717,0.4783599088838269,0,0,0,1
1,0.0,6,1,66,347,381,0,instafake,5.8522024797744745,5.945420608606575,4.204692619390966,5.17910447761194,1.0948275862068966,0.09053497942386832,0.47599451303155005,0,0,0,1
1,0.1666666666666666,0,1,0,83,2012,1,instafake,4.430816798843313,7.607381425639791,0.0,83.0,23.952380952380953,0.0,0.03959923664122137,1,1,0,3
1,0.0,2,0,7389,890969,11,0,ifsg,13.700066035852428,2.4849066497880004,8.907883013942248,120.56414073071718,1.2346094705770116e-05,0.008293106138065795,0.9999865316993292,0,0,1,0
0,0.38,0,0,0,47,9,1,ifsg,3.871201010907891,2.302585092994046,0.0,47.0,0.1875,0.0,0.8245614035087719,1,0,0,1
0,0.5,0,0,0,21,1,1,ifsg,3.091042453358316,0.6931471805599453,0.0,21.0,0.045454545454545456,0.0,0.9130434782608695,1,0,0,1
0,0.2,0,1,0,11,157,1,ifsg,2.4849066497880004,5.062595033026967,0.0,11.0,13.083333333333334,0.0,0.0650887573964497,1,0,0,2
1,0.4444444444444444,0,0,0,63,2318,1,instafake,4.1588830833596715,7.7488913372555315,0.0,63.0,36.21875,0.0,0.02644836272040302,1,1,0,3
0,0.0,14,1,131,533,1060,0,ifsg,6.280395838960195,6.966967138613983,4.882801922586371,4.037878787878788,1.9850187265917603,0.0821831869510665,0.3343789209535759,0,0,0,1
1,0.0,45,1,124,427,407,0,instafake,6.059123195581797,6.0112671744041615,4.8283137373023015,3.416,0.9509345794392523,0.14850299401197606,0.511377245508982,0,0,0,0
1,0.0,8,1,6,256,308,0,instafake,5.54907608489522,5.733341276897746,1.9459101490553132,36.57142857142857,1.198443579766537,0.010619469026548672,0.45309734513274336,0,0,0,1
1,0.0,49,0,5,37,413,0,instafake,3.6375861597263857,6.025865973825314,1.791759469228055,6.166666666666667,10.868421052631579,0.011086474501108648,0.082039911308204,0,0,0,1
1,0.0,140,0,775,19512,591,0,ifsg,9.878836189094999,6.3835066348840055,6.654152520183219,25.144329896907216,0.030287500640598576,0.03854954237962595,0.9705531237564664,0,0,1,0
1,0.0,0,0,416,1113,1854,0,ifsg,7.01571242048723,7.5256399750415355,6.0330862217988015,2.6690647482014387,1.6642728904847397,0.14016172506738545,0.375,0,1,1,2
0,0.62,0,1,0,58,347,1,ifsg,4.07753744390572,5.8522024797744745,0.0,58.0,5.88135593220339,0.0,0.14285714285714285,1,0,0,2
1,0.0,15,0,3,1173,1431,0,instafake,7.068172000388042,7.266827347520591,1.3862943611198906,293.25,1.2189097103918227,0.0011516314779270633,0.45028790786948175,0,1,1,2
1,0.0,38,1,78,390,520,0,instafake,5.968707559985366,6.255750041753367,4.3694478524670215,4.936708860759493,1.329923273657289,0.08562019758507135,0.4281009879253567,0,0,0,1
1,0.0,82,0,679,414,651,0,ifsg,6.028278520230698,6.480044561926653,6.522092798170152,0.6088235294117647,1.5686746987951807,0.6369606003752345,0.3883677298311445,0,0,0,1
1,0.0,0,0,26,230,358,0,instafake,5.442417710521793,5.883322388488279,3.295836866004329,8.518518518518519,1.5497835497835497,0.044142614601018676,0.3904923599320883,0,0,0,1
1,0.0,0,0,14,264,151,0,ifsg,5.579729825986222,5.0238805208462765,2.70805020110221,17.6,0.569811320754717,0.03365384615384615,0.6346153846153846,0,0,0,0
1,0.0,78,0,30,247,963,0,instafake,5.5134287461649825,6.871091294610546,3.4339872044851463,7.967741935483871,3.8830645161290325,0.02477291494632535,0.20396366639141206,0,0,0,1
1,0.125,0,1,60,200,204,0,instafake,5.303304908059076,5.3230099791384085,4.110873864173311,3.278688524590164,1.0149253731343284,0.14814814814814814,0.49382716049382713,0,0,0,1
1,0.0,30,0,8,420,4883,1,instafake,6.042632833682381,8.493719835230594,2.1972245773362196,46.666666666666664,11.598574821852731,0.0015082956259426848,0.07918552036199095,0,1,0,2
1,0.0,23,1,39,679,764,0,instafake,6.522092798170152,6.639875833826536,3.6888794541139363,16.975,1.1235294117647059,0.027008310249307478,0.47022160664819945,0,0,0,1
0,0.31,0,0,0,26,27,1,ifsg,3.295836866004329,3.332204510175204,0.0,26.0,1.0,0.0,0.48148148148148145,1,0,0,1
1,0.0,25,0,21,695,635,0,instafake,6.54534966033442,6.455198563340122,3.091042453358316,31.59090909090909,0.9123563218390804,0.015777610818933134,0.5221637866265966,0,0,0,0
1,0.0,0,1,100,549,545,0,instafake,6.309918278226516,6.302618975744905,4.61512051684126,5.435643564356436,0.990909090909091,0.091324200913242,0.5013698630136987,0,0,0,0
1,0.0,35,0,192,984,76,0,ifsg,6.892641641172089,4.343805421853684,5.262690188904886,5.098445595854923,0.07715736040609138,0.18096135721017909,0.9274269557021678,0,0,1,0
1,0.0,0,0,17,726,582,0,instafake,6.588926477533519,6.368187186350492,2.8903717578961645,40.333333333333336,0.8005502063273727,0.012987012987012988,0.5546218487394958,0,0,0,0
0,0.0,53,0,0,104,1423,1,instafake,4.653960350157523,7.261225091971921,0.0,104.0,13.552380952380952,0.0,0.06806282722513089,1,1,0,3
1,0.27,0,1,1,51,59,1,ifsg,3.9512437185814275,4.0943445622221,0.6931471805599453,25.5,1.1346153846153846,0.009009009009009009,0.4594594594594595,0,0,0,1
1,0.24,0,1,4,18,106,1,ifsg,2.9444389791664403,4.672828834461906,1.6094379124341003,3.6,5.578947368421052,0.032,0.144,0,0,0,1
1,0.0,129,0,661,51145,528,0,ifsg,10.842439566953361,6.270988431858299,6.495265555937008,77.25830815709969,0.010323387948226645,0.012791732786314201,0.9897627433525564,0,0,1,0
1,0.0,0,0,62,172,141,0,instafake,5.153291594497779,4.955827057601261,4.143134726391533,2.7301587301587302,0.815028901734104,0.19745222929936307,0.5477707006369427,0,0,0,0
1,0.0,0,0,0,49,235,1,ifsg,3.912023005428146,5.4638318050256105,0.0,49.0,4.7,0.0,0.17192982456140352,1,0,0,2
1,0.0,9,1,61,378,578,0,instafake,5.937536205082426,6.361302477572996,4.127134385045092,6.096774193548387,1.525065963060686,0.06374085684430512,0.3949843260188088,0,0,0,1
1,0.0,122,0,205,2756,638,0,ifsg,7.921898411023797,6.459904454377535,5.327876168789581,13.37864077669903,0.23141095393543706,0.060382916053019146,0.8117820324005891,0,0,1,0
1,0.0,8,1,2,230,230,0,instafake,5.442417710521793,5.442417710521793,1.0986122886681098,76.66666666666667,0.9956709956709957,0.004338394793926247,0.49891540130151846,0,0,0,0
1,0.2,34,1,45,449,481,0,instafake,6.1092475827643655,6.1779441140506,3.828641396489095,9.76086956521739,1.068888888888889,0.04833512352309345,0.4822771213748657,0,0,0,1
1,0.0,20,1,38,486,479,0,instafake,6.18826412308259,6.173786103901937,3.6635616461296463,12.461538461538462,0.9835728952772074,0.039337474120082816,0.5031055900621118,0,0,0,0
1,0.0,21,1,36,647,542,0,instafake,6.473890696352274,6.297109319933935,3.6109179126442243,17.486486486486488,0.8364197530864198,0.030252100840336135,0.5436974789915966,0,0,0,0
0,0.25,0,1,0,0,11,1,ifsg,0.0,2.4849066497880004,0.0,0.0,11.0,0.0,0.0,1,0,0,2
1,0.0,21,1,42,431,463,0,instafake,6.068425588244111,6.139884552226255,3.7612001156935624,10.023255813953488,1.0717592592592593,0.04692737430167598,0.48156424581005586,0,0,0,1
0,0.5,0,0,3,43,123,1,ifsg,3.784189633918261,4.820281565605037,1.3862943611198906,10.75,2.7954545454545454,0.017964071856287425,0.25748502994011974,0,0,0,1
1,0.0,20,0,15,760,577,0,instafake,6.634633357861686,6.359573868672378,2.772588722239781,47.5,0.7582128777923784,0.011210762331838564,0.5680119581464873,0,0,0,0
1,0.0,17,0,63,416,292,0,ifsg,6.0330862217988015,5.680172609017068,4.1588830833596715,6.5,0.7002398081534772,0.08885754583921016,0.5867418899858956,0,0,0,0
1,0.0,43,1,1,265,371,0,ifsg,5.583496308781699,5.918893854273146,0.6931471805599453,132.5,1.394736842105263,0.0015698587127158557,0.41601255886970173,0,0,0,1
1,0.0,108,0,713,812,432,0,ifsg,6.70073110954781,6.07073772800249,6.570882962339584,1.1372549019607843,0.5313653136531366,0.5726907630522088,0.6522088353413654,0,0,0,0
1,0.1818181818181818,0,1,74,504,465,0,instafake,6.22455842927536,6.144185634125646,4.31748811353631,6.72,0.9207920792079208,0.07628865979381444,0.5195876288659794,0,0,0,0
1,0.0,46,1,83,255,535,0,ifsg,5.545177444479562,6.284134161070802,4.430816798843313,3.0357142857142856,2.08984375,0.10493046776232617,0.3223767383059418,0,0,0,1
1,0.0,48,1,8,359,586,0,instafake,5.886104031450156,6.375024819828097,2.1972245773362196,39.888888888888886,1.6277777777777778,0.008456659619450317,0.379492600422833,0,0,0,1
1,0.0,24,1,166,305,386,0,instafake,5.723585101952381,5.958424693029782,5.117993812416755,1.8263473053892216,1.261437908496732,0.2398843930635838,0.4407514450867052,0,0,0,1
0,0.47,0,0,0,24,22,1,ifsg,3.2188758248682006,3.1354942159291497,0.0,24.0,0.88,0.0,0.5106382978723404,1,0,0,1
1,0.0,35,0,77,417,362,0,ifsg,6.035481432524756,5.8944028342648505,4.356708826689592,5.346153846153846,0.8660287081339713,0.09871794871794871,0.5346153846153846,0,0,0,0
0,0.42,0,0,0,16,2,1,ifsg,2.833213344056216,1.0986122886681098,0.0,16.0,0.11764705882352941,0.0,0.8421052631578947,1,0,0,1
1,0.0769230769230769,0,1,0,323,505,0,instafake,5.780743515792329,6.226536669287466,0.0,323.0,1.558641975308642,0.0,0.3896260554885404,1,0,0,2
1,0.0,98,1,28,150,256,0,instafake,5.017279836814924,5.54907608489522,3.367295829986474,5.172413793103448,1.695364238410596,0.0687960687960688,0.36855036855036855,0,0,0,1
0,0.5,0,0,0,10,2,1,ifsg,2.3978952727983707,1.0986122886681098,0.0,10.0,0.18181818181818182,0.0,0.7692307692307693,1,0,0,1
1,0.0,0,0,389,4347,748,0,ifsg,8.3774712482411,6.618738983517219,5.966146739123692,11.146153846153846,0.17203311867525298,0.07633437990580848,0.853021978021978,0,0,1,0
1,0.0,34,0,2,81,268,0,ifsg,4.406719247264253,5.594711379601839,1.0986122886681098,27.0,3.268292682926829,0.005714285714285714,0.23142857142857143,0,0,0,1
