text,category,label,source
"More lives have been lost because of the war with the drug cartels in Juarez alone, just a few blocks from the United States of America, than have been lost in the war in Afghanistan.",political_propaganda,1,LIAR_train
What they will do is socialized medicine.,political_propaganda,1,LIAR_train
"After a federal inquiry corroborated Hillary Clinton on Whitewater, the next day, there was nothing in the media about it.",political_propaganda,0,LIAR_train
Researchers call out lack of diversity in COVID-19 clinical trials. furthermore all three groups are more likely to die from covid-19 than white people with black people twice as likely to die. asian american people are also more likely to contract virus and be hospitalized than white people. consequently minority groups will likely use covid-19 drugs expansively. recent centers for disease control and prevention cdc data reveal that blacks hispanics and american indians are nearly three times as likely as whites to contract virus and almost five,health_misinformation,0,CoAID_News
"ÒWhile all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryptionÓ which means Òthe government will be able to see all of your messages and listen to all of your calls.Ó",health_misinformation,1,CoAID_News
"The Stupak Amendment doesnt just say you cant use your federal insurance subsidy to pay for an abortion, it says, if youre getting a federal subsidy of any kind, youre not allowed to buy an insurance plan that covers abortion even with your own money.",political_propaganda,1,LIAR_test
"Because of Gov. Scott Walkers budgeting, a greater percentage of general fund tax dollars is going to pay off debt than ever before in our history.",political_propaganda,0,LIAR_train
Says Gary Farmers claim that he received an A from the NRA is an absolute lie.,political_propaganda,0,LIAR_train
China is or soon will be the largest English-speaking nation in the world.,political_propaganda,0,LIAR_train
"For every dollar we put in unemployment, it pays back about $1.60.",political_propaganda,0,LIAR_train
Says a quote at the top of the redesigned website for the Department of Justice comes from a socialist who wanted to impose global common law.,political_propaganda,1,LIAR_train
"Today, the five largest financial institutions are 38 percent bigger than they were back in 2008, when they were too big to fail.",political_propaganda,0,LIAR_train
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,financial_scam,1,SMSSpam
More Medical Conferences Fall to Coronavirus. what your doctor is reading on medscape.com updated march 18 2020 -- at least 50 medical conferences have been canceled or postponed as covid-19 continues to cause chaos globally. the great majority of meetings that have changed status were scheduled to take place in march and april. however our list includes two conferences originally scheduled for may arvo and eso wso. medscape 's editors will continue to update this list daily into may as needed. the most recently canceled conferences i,health_misinformation,0,CoAID_News
Undersized Airways May Explain Why Nonsmokers Get COPD,health_misinformation,0,CoAID_News
"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",financial_scam,0,SMSSpam
"By fiscal year 2013, the state is expected to wipe through [HOPE scholarship] reserve funds.",political_propaganda,0,LIAR_train
"We now have a pro-American president in France, which shows if you live long enough, anything can happen in this world.",political_propaganda,0,LIAR_train
I want snow. It's just freezing and windy.,financial_scam,0,SMSSpam
Says many states are floundering under crushing deficit spending.,political_propaganda,1,LIAR_train
Is the flu contagious?. the flu is contagious. people who catch the flu can transmit the virus to another person even before symptoms appear. a person can still be contagious up to 1 week after their symptoms appear. some people may continue to transmit the virus even after 7 days. keep reading to learn more about how the flu spreads and how people can limit its transmission. we also discuss treatment options and when to see a doctor. a person may transmit the flu virus through droplets when they sneeze. the flu is a,health_misinformation,0,CoAID_News
I know you are serving. I mean what are you doing now.,financial_scam,0,SMSSpam
Ok... Ur typical reply...,financial_scam,0,SMSSpam
I was the first member of Congress to contribute to Donald Trump.,political_propaganda,0,LIAR_train
"The Doherty Campaign, unlike the Cicilline Campaign, is funded mostly by individual donors -- not the big PACs that Cicilline relies on.",political_propaganda,1,LIAR_train
I made a bunch of these promises during the campaign. ... Weve got about 60 percent done in three years.,political_propaganda,1,LIAR_test
Obama's liberal fiscal agenda: Over $874-billion in new spending.,political_propaganda,0,LIAR_train
Yep. I do like the pink furniture tho.,financial_scam,0,SMSSpam
"When Sarah Palin was in government, Barack Obama was a community organizer.",political_propaganda,1,LIAR_train
COVID-19 Accomplishments. since launching agency wide response to this pandemic on january 21 2020 thousands of cdc staffers have taken part in effort to contain and roll back spread of covid-19. read more about how we 're addressing this challenge head on,health_misinformation,0,CoAID_News
There is no system to vet refugees from the Middle East.,political_propaganda,1,LIAR_test
NIAID strategic plan details COVID-19 research priorities. urgent public health measures are needed to control the spread of the novel coronavirus sars cov-2 and the disease it causes coronavirus disease 2019 or covid-19. scientific research to improve our understanding of the virus and how it causes disease and to develop strategies to mitigate illness and death is of paramount importance. a new strategic plan from the national institute of allergy and infectious diseases niaid part of the national institutes of health details the institutes,health_misinformation,0,CoAID_News
Says that Sen. Sherrod Brown is out there egging on a lot of these protesters who are spitting on policemen and going to the bathroom on policemens cars at these protests on Wall Street and other places.,political_propaganda,1,LIAR_train
